,movie_id,country_id,last_update
5586,4486,37,20190501
5587,4487,44,20161215
5588,4488,117,20190824
5589,4489,44,20180101
5590,4490,31,20190606
5591,4491,117,20191101
5592,4492,117,20170823
5593,4493,117,20200701
5594,4494,78,20151228
5595,4495,116,20160901
5596,4496,117,20161221
5597,4497,117,20181101
5598,4498,45,20181011
5599,4499,117,20200101
5600,4500,117,20200101
5601,4500,19,20200101
5602,4501,37,20200101
5603,4501,117,20200101
5604,4502,34,20170321
5605,4502,50,20170321
5606,4503,44,20190424
5607,4504,117,20190517
5608,4505,117,20190901
5609,4505,116,20190901
5610,4505,19,20190901
5611,4506,116,20170331
5612,4507,124,20180401
5613,4508,117,20181001
5614,4509,115,20200415
5615,4510,41,20190917
5616,4511,117,20170116
5617,4511,19,20170116
5618,4512,31,20190613
5619,4513,117,20180801
5620,4514,41,20180731
5621,4515,116,20181116
5622,4515,117,20181116
5623,4515,115,20181116
5624,4516,102,20170630
5625,4517,117,20200501
5626,4518,117,20160302
5627,4519,67,20190802
5628,4520,116,20190816
5629,4521,117,20190901
5630,4522,117,20180306
5631,4523,116,20171201
5632,4524,117,20191101
5633,4525,14,20180802
5634,4526,116,20170529
5635,4526,90,20170529
5636,4526,49,20170529
5637,4527,117,20191003
5638,4528,37,20210101
5639,4528,117,20210101
5640,4529,116,20190801
5641,4530,117,20190401
5642,4530,37,20190401
5643,4531,117,20171001
5644,4531,14,20171001
5645,4532,117,20200813
5646,4533,117,20210101
5647,4534,117,20200101
5648,4534,34,20200101
5649,4534,67,20200101
5650,4535,117,20171215
5651,4535,77,20171215
5652,4536,31,20190606
5653,4537,117,20160204
5654,4538,117,20200303
5655,4539,117,20200101
5656,4540,37,20180418
5657,4541,31,20190606
5658,4542,34,20200908
5659,4542,116,20200908
5660,4542,117,20200908
5661,4543,117,20180715
5662,4544,102,20160128
5663,4544,37,20160128
5664,4544,116,20160128
5665,4544,117,20160128
5666,4544,39,20160128
5667,4544,19,20160128
5668,4545,116,20160128
5669,4545,37,20160128
5670,4545,102,20160128
5671,4545,39,20160128
5672,4545,117,20160128
5673,4545,19,20160128
5674,4546,117,20190701
5675,4547,19,20160901
5676,4547,117,20160901
5677,4548,117,20180101
5678,4549,121,20190925
5679,4550,116,20190424
5680,4550,117,20190424
5681,4551,117,20190315
5682,4552,34,20181109
5683,4552,14,20181109
5684,4553,90,20170915
5685,4554,45,20180915
5686,4555,50,20190820
5687,4555,117,20190820
5688,4556,45,20181009
5689,4557,45,20181130
5690,4558,117,20181210
5691,4558,52,20181210
5692,4559,44,20171215
5693,4560,44,20180701
5694,4561,117,20180201
5695,4562,117,20161220
5696,4562,7,20161220
5697,4563,117,20200116
5698,4564,117,20141212
5699,4564,116,20141212
5700,4565,117,20190401
5701,4566,117,20191101
5702,4567,44,20191231
5703,4568,110,20171231
5704,4568,117,20171231
5705,4569,52,20190224
5706,4570,117,20201001
5707,4570,7,20201001
5708,4571,52,20190224
5709,4572,52,20190224
5710,4573,44,20191231
5711,4574,45,20180915
5712,4575,117,20191101
5713,4576,116,20180715
5714,4576,19,20180715
5715,4576,27,20180715
5716,4576,25,20180715
5717,4577,85,20190227
5718,4578,117,20170331
5719,4579,117,20190209
5720,4580,117,20181022
5721,4581,41,20171216
5722,4581,22,20171216
5723,4582,117,20200401
5724,4583,117,20181204
5725,4584,116,20180501
5726,4585,44,20191231
5727,4586,52,20171101
5728,4587,116,20191231
5729,4587,117,20191231
5730,4588,117,20200622
5731,4589,7,20181210
5732,4590,44,20191231
5733,4591,117,20190101
5734,4592,117,20170119
5735,4593,117,20170402
5736,4594,117,20200820
5737,4595,31,20190621
5738,4596,116,20190602
5739,4596,52,20190602
5740,4596,117,20190602
5741,4596,34,20190602
5742,4597,105,20170908
5743,4597,116,20170908
5744,4597,27,20170908
5745,4597,117,20170908
5746,4598,117,20210101
5747,4599,117,20180306
5748,4600,19,20170815
5749,4600,117,20170815
5750,4601,117,20190425
5751,4601,116,20190425
5752,4602,116,20191101
5753,4602,117,20191101
5754,4602,50,20191101
5755,4603,102,20210101
5756,4603,34,20210101
5757,4603,117,20210101
5758,4603,19,20210101
5759,4604,44,20171015
5760,4605,117,20201001
5761,4605,37,20201001
5762,4606,44,20180301
5763,4607,117,20190214
5764,4608,117,20191101
5765,4609,117,20181112
5766,4610,78,20180101
5767,4611,117,20180401
5768,4612,117,20170106
5769,4613,19,20170201
5770,4614,116,20190726
5771,4615,21,20180819
5772,4616,112,20170310
5773,4617,112,20170310
5774,4618,44,20180315
5775,4619,112,20180404
5776,4620,19,20200101
5777,4620,116,20200101
5778,4620,117,20200101
5779,4621,117,20170501
5780,4621,52,20170501
5781,4622,117,20160307
5782,4623,44,20180301
5783,4624,117,20191123
5784,4625,31,20190502
5785,4626,117,20200506
5786,4627,117,20180825
5787,4628,116,20180301
5788,4629,117,20180101
5789,4630,67,20170208
5790,4631,116,20170906
5791,4632,22,20200801
5792,4632,90,20200801
5793,4632,117,20200801
5794,4633,124,20191101
5795,4634,117,20191001
5796,4635,37,20200101
5797,4635,117,20200101
5798,4635,19,20200101
5799,4636,117,20181125
5800,4637,117,20180415
5801,4637,19,20180415
5802,4638,117,20170115
5803,4639,117,20170501
5804,4640,44,20180301
5805,4641,117,20180102
5806,4642,117,20190301
5807,4643,7,20190201
5808,4644,117,20170610
5809,4645,117,20200301
5810,4645,48,20200301
5811,4646,115,20180601
5812,4646,117,20180601
5813,4647,117,20190112
5814,4648,117,20190913
5815,4649,7,20180825
5816,4650,117,20190201
5817,4651,117,20191231
5818,4652,117,20180101
5819,4653,22,20190401
5820,4653,117,20190401
5821,4654,117,20180906
5822,4655,117,20190101
5823,4656,117,20181201
5824,4657,117,20180729
5825,4658,117,20190502
5826,4659,44,20191231
5827,4660,117,20170701
5828,4661,22,20180801
5829,4661,41,20180801
5830,4662,117,20200724
5831,4663,44,20180301
5832,4664,22,20170819
5833,4665,7,20170201
5834,4666,116,20170331
5835,4667,117,20171201
5836,4667,44,20171201
5837,4668,44,20180801
5838,4669,117,20200101
5839,4670,116,20160801
5840,4671,34,20171101
5841,4672,80,20170701
5842,4673,112,20170310
5843,4674,7,20160801
5844,4675,48,20160715
5845,4675,117,20160715
5846,4676,117,20160901
5847,4677,110,20180730
5848,4678,110,20180730
5849,4679,44,20180501
5850,4680,124,20191015
5851,4681,117,20191001
5852,4682,117,20180403
5853,4683,117,20181103
5854,4684,44,20180901
5855,4685,117,20181108
5856,4686,117,20191215
5857,4686,99,20191215
5858,4687,19,20190801
5859,4687,117,20190801
5860,4688,44,20190412
5861,4689,116,20170115
5862,4689,48,20170115
5863,4689,117,20170115
5864,4689,50,20170115
5865,4690,124,20180129
5866,4691,117,20180815
5867,4692,117,20160301
5868,4693,116,20170813
5869,4694,117,20191120
5870,4695,86,20191001
5871,4696,117,20190124
5872,4697,19,20200508
5873,4697,117,20200508
5874,4698,117,20180106
5875,4698,19,20180106
5876,4699,26,20170720
5877,4699,25,20170720
5878,4699,37,20170720
5879,4699,88,20170720
5880,4699,97,20170720
5881,4700,116,20180201
5882,4700,117,20180201
5883,4701,117,20170601
5884,4702,117,20191101
5885,4702,67,20191101
5886,4703,117,20191101
5887,4704,116,20160101
5888,4704,19,20160101
5889,4704,75,20160101
5890,4705,117,20180401
5891,4706,117,20160801
5892,4707,44,20180101
5893,4708,117,20200601
5894,4709,44,20180101
5895,4710,44,20171022
5896,4711,116,20180623
5897,4712,19,20200101
5898,4713,37,20191022
5899,4713,117,20191022
5900,4713,102,20191022
5901,4714,117,20170101
5902,4715,117,20180815
5903,4716,117,20191201
5904,4717,5,20170608
5905,4718,52,20190304
5906,4718,44,20190304
5907,4719,116,20171001
5908,4720,117,20170526
5909,4721,117,20190401
5910,4722,22,20170902
5911,4723,100,20170201
5912,4723,22,20170201
5913,4723,117,20170201
5914,4724,116,20181222
5915,4725,117,20190916
5916,4726,117,20190323
5917,4727,124,20190131
5918,4728,110,20180905
5919,4729,11,20190419
5920,4729,116,20190419
5921,4729,34,20190419
5922,4730,117,20191022
5923,4731,117,20171001
5924,4732,19,20171001
5925,4732,48,20171001
5926,4732,117,20171001
5927,4733,22,20180123
5928,4733,41,20180123
5929,4734,44,20180101
5930,4735,117,20190901
5931,4735,34,20190901
5932,4736,117,20130901
5933,4737,117,20191207
5934,4737,37,20191207
5935,4738,34,20190606
5936,4739,117,20180319
5937,4740,116,20180110
5938,4740,117,20180110
5939,4740,28,20180110
5940,4741,112,20170310
5941,4742,94,20181026
5942,4742,117,20181026
5943,4743,44,20170408
5944,4744,117,20180301
5945,4744,116,20180301
5946,4745,93,20170901
5947,4745,117,20170901
5948,4746,117,20190208
5949,4747,44,20170217
5950,4748,117,20190101
5951,4749,117,20190101
5952,4750,117,20190101
5953,4751,117,20190101
5954,4752,117,20170201
5955,4753,117,20180829
5956,4754,116,20180401
5957,4755,117,20190722
5958,4755,37,20190722
5959,4756,37,20190701
5960,4756,117,20190701
5961,4756,116,20190701
5962,4757,44,20180301
5963,4758,67,20200101
5964,4759,117,20160721
5965,4760,19,20181107
5966,4761,52,20170901
5967,4762,52,20170901
5968,4763,52,20170901
5969,4764,117,20191101
5970,4765,19,20190114
5971,4766,75,20180201
5972,4766,99,20180201
5973,4766,37,20180201
5974,4766,34,20180201
5975,4767,44,20180301
5976,4768,44,20180315
5977,4769,117,20190719
5978,4770,117,20141012
5979,4771,44,20180301
5980,4772,44,20180301
5981,4773,117,20191120
5982,4774,124,20190503
5983,4775,102,20160301
5984,4776,31,20190606
5985,4777,117,20160401
5986,4778,124,20180901
5987,4779,44,20191231
5988,4780,11,20170208
5989,4780,34,20170208
5990,4781,19,20190716
5991,4782,117,20190801
5992,4783,121,20181006
5993,4784,44,20191231
5994,4785,124,20170806
5995,4786,44,20171015
5996,4787,44,20180519
5997,4788,80,20170915
5998,4789,117,20190101
5999,4790,86,20191001
6000,4791,117,20160401
6001,4792,117,20190101
6002,4793,48,20190401
6003,4793,117,20190401
6004,4793,34,20190401
6005,4794,117,20180501
6006,4795,117,20191101
6007,4796,117,20190605
6008,4797,124,20191231
6009,4798,116,20170401
6010,4799,44,20160815
6011,4800,117,20190502
6012,4801,44,20191231
6013,4802,124,20180201
6014,4803,117,20190416
6015,4804,44,20180101
6016,4805,44,20191231
6017,4806,117,20190808
6018,4807,124,20180915
6019,4808,117,20210101
6020,4809,117,20201101
6021,4810,117,20190301
6022,4811,7,20190801
6023,4811,117,20190801
6024,4812,37,20190901
6025,4812,117,20190901
6026,4812,19,20190901
6027,4813,41,20180831
6028,4814,117,20180101
6029,4815,19,20191121
6030,4815,37,20191121
6031,4815,117,20191121
6032,4815,116,20191121
6033,4816,44,20170625
6034,4817,44,20180301
6035,4818,44,20191231
6036,4819,44,20180801
6037,4820,44,20171215
6038,4821,44,20171101
6039,4822,19,20171001
6040,4822,88,20171001
6041,4822,59,20171001
6042,4822,117,20171001
6043,4822,34,20171001
6044,4823,44,20171022
6045,4824,116,20180508
6046,4825,44,20180301
6047,4826,44,20180301
6048,4827,44,20171022
6049,4828,117,20200101
6050,4829,44,20191231
6051,4830,117,20180719
6052,4831,44,20180701
6053,4832,44,20180101
6054,4833,117,20181001
6055,4834,117,20180713
6056,4835,117,20181001
6057,4836,117,20190101
6058,4837,44,20180301
6059,4838,44,20180802
6060,4839,44,20191231
6061,4840,44,20180301
6062,4841,44,20190501
6063,4842,117,20180426
6064,4843,117,20161208
6065,4844,117,20191104
6066,4845,85,20190304
6067,4846,11,20170908
6068,4846,117,20170908
6069,4846,75,20170908
6070,4846,116,20170908
6071,4847,117,20200101
6072,4847,52,20200101
6073,4848,117,20200101
6074,4849,116,20170223
6075,4850,34,20190501
6076,4851,117,20170217
6077,4852,117,20200821
6078,4853,117,20200401
6079,4854,117,20210101
6080,4855,42,20180315
6081,4856,116,20190301
6082,4857,117,20160701
6083,4858,19,20191101
6084,4858,117,20191101
6085,4859,117,20200101
6086,4860,34,20181029
6087,4860,22,20181029
6088,4860,117,20181029
6089,4860,11,20181029
6090,4861,44,20171101
6091,4862,117,20200101
6092,4863,64,20170821
6093,4864,21,20201101
6094,4864,117,20201101
6095,4864,49,20201101
6096,4865,117,20170331
6097,4866,116,20191001
6098,4866,117,20191001
6099,4866,7,20191001
6100,4867,116,20170301
6101,4868,37,20190426
6102,4868,79,20190426
6103,4868,105,20190426
6104,4868,27,20190426
6105,4868,116,20190426
6106,4869,44,20191231
6107,4870,105,20170105
6108,4870,27,20170105
6109,4870,79,20170105
6110,4871,124,20170908
6111,4872,124,20170908
6112,4873,124,20170908
6113,4874,124,20170908
6114,4875,44,20171117
6115,4876,124,20170908
6116,4877,124,20170908
6117,4878,124,20170908
6118,4879,117,20181107
6119,4880,117,20151031
6120,4881,117,20190101
6121,4882,44,20191231
6122,4883,22,20200401
6123,4883,117,20200401
6124,4883,41,20200401
6125,4884,67,20180801
6126,4884,117,20180801
6127,4885,117,20121201
6128,4886,74,20171006
6129,4886,44,20171006
6130,4886,22,20171006
6131,4887,124,20180801
6132,4888,116,20190108
6133,4889,112,20170310
6134,4890,44,20180401
6135,4891,117,20180312
6136,4892,44,20180301
6137,4893,5,20170201
6138,4894,117,20180301
6139,4895,117,20200101
6140,4896,50,20170215
6141,4897,44,20180301
6142,4898,110,20180907
6143,4899,41,20170805
6144,4900,117,20190701
6145,4901,117,20190118
6146,4902,44,20180315
6147,4903,67,20170915
6148,4903,117,20170915
6149,4904,117,20200311
6150,4905,100,20190801
6151,4905,116,20190801
6152,4906,34,20190101
6153,4906,117,20190101
6154,4907,34,20180501
6155,4908,34,20190501
6156,4909,48,20191115
6157,4909,117,20191115
6158,4910,117,20200415
6159,4911,117,20200415
6160,4912,117,20200415
6161,4913,124,20200415
6162,4914,44,20180801
6163,4915,117,20181226
6164,4915,19,20181226
6165,4916,117,20200101
6166,4916,7,20200101
6167,4917,22,20180330
6168,4918,41,20180816
6169,4919,117,20191101
6170,4920,124,20180615
6171,4921,22,20190201
6172,4921,27,20190201
6173,4922,50,20151220
6174,4922,117,20151220
6175,4923,34,20170315
6176,4924,117,20170331
6177,4925,117,20190207
6178,4926,117,20180721
6179,4927,117,20190601
6180,4928,19,20190528
6181,4929,41,20180816
6182,4930,117,20190506
6183,4931,67,20191101
6184,4932,117,20160206
6185,4933,44,20180221
6186,4933,117,20180221
6187,4934,31,20190509
6188,4935,124,20191101
6189,4936,41,20180801
6190,4937,7,20180315
6191,4938,7,20180315
6192,4939,117,20170112
6193,4939,39,20170112
6194,4939,14,20170112
6195,4940,117,20201201
6196,4941,124,20181201
6197,4942,124,20190711
6198,4943,124,20190422
6199,4944,117,20170114
6200,4945,117,20160725
6201,4946,117,20161223
6202,4947,116,20190101
6203,4948,116,20180715
6204,4948,117,20180715
6205,4949,117,20200507
6206,4949,34,20200507
6207,4950,67,20170730
6208,4951,117,20191101
6209,4952,117,20191101
6210,4952,116,20191101
6211,4953,19,20171112
6212,4954,41,20180816
6213,4955,37,20160409
6214,4956,44,20170901
6215,4957,124,20171215
6216,4958,7,20170501
6217,4958,91,20170501
6218,4958,117,20170501
6219,4958,116,20170501
6220,4959,117,20200217
6221,4960,41,20180801
6222,4961,44,20180501
6223,4962,41,20180816
6224,4963,117,20190715
6225,4964,31,20190425
6226,4965,45,20190105
6227,4966,37,20191120
6228,4966,116,20191120
6229,4967,117,20170507
6230,4968,117,20180701
6231,4969,41,20180816
6232,4970,5,20180715
6233,4971,44,20171115
6234,4972,44,20190405
6235,4973,5,20160715
6236,4973,21,20160715
6237,4973,84,20160715
6238,4974,44,20180701
6239,4975,44,20180101
6240,4975,34,20180101
6241,4976,117,20160420
6242,4977,44,20171015
6243,4978,7,20200801
6244,4978,117,20200801
6245,4979,117,20191101
6246,4980,117,20101101
6247,4981,41,20180920
6248,4982,44,20170217
6249,4983,117,20180101
6250,4984,21,20170826
6251,4985,34,20151220
6252,4985,11,20151220
6253,4986,34,20200612
6254,4987,79,20170222
6255,4988,44,20180801
6256,4989,41,20180816
6257,4990,44,20191231
6258,4991,44,20180101
6259,4992,44,20181115
6260,4993,117,20190201
6261,4994,41,20180726
6262,4994,117,20180726
6263,4994,22,20180726
6264,4995,116,20180904
6265,4995,34,20180904
6266,4996,44,20200101
6267,4997,44,20180401
6268,4998,117,20170416
6269,4999,117,20180315
6270,5000,117,20170908
6271,5001,116,20180115
6272,5002,116,20200101
6273,5003,44,20171215
6274,5004,44,20171215
6275,5005,116,20190105
6276,5006,19,20201201
6277,5006,117,20201201
6278,5007,124,20160501
6279,5008,44,20170201
6280,5009,41,20180816
6281,5009,22,20180816
6282,5010,117,20191201
6283,5011,117,20180101
6284,5012,44,20180315
6285,5013,124,20150315
6286,5014,117,20140216
6287,5015,52,20180717
6288,5016,116,20190709
6289,5016,117,20190709
6290,5017,44,20191231
6291,5018,100,20180201
6292,5019,5,20180801
6293,5020,44,20180215
6294,5021,117,20170115
6295,5022,41,20180826
6296,5023,31,20190720
6297,5024,117,20170501
6298,5025,117,20180902
6299,5026,44,20180101
6300,5027,67,20170214
6301,5028,19,20190701
6302,5029,117,20190701
6303,5030,19,20180309
6304,5031,122,20191001
6305,5031,86,20191001
6306,5032,116,20171025
6307,5033,44,20180801
6308,5034,117,20180701
6309,5035,100,20180219
6310,5036,105,20190619
6311,5036,37,20190619
6312,5036,117,20190619
6313,5037,117,20191019
6314,5038,117,20191001
6315,5039,19,20170827
6316,5039,102,20170827
6317,5040,45,20190213
6318,5041,78,20190921
6319,5042,44,20180101
6320,5043,116,20190801
6321,5044,17,20190303
6322,5044,117,20190303
6323,5045,39,20200907
6324,5045,117,20200907
6325,5046,117,20170216
6326,5047,44,20180801
6327,5048,117,20180601
6328,5048,19,20180601
6329,5049,19,20200424
6330,5049,117,20200424
6331,5050,44,20170220
6332,5051,52,20171001
6333,5052,48,20150902
6334,5052,79,20150902
6335,5052,116,20150902
6336,5052,34,20150902
6337,5053,117,20171219
6338,5054,117,20171020
6339,5055,117,20170107
6340,5056,117,20161219
6341,5057,116,20170813
6342,5057,117,20170813
6343,5058,116,20190729
6344,5058,86,20190729
6345,5059,64,20170807
6346,5060,117,20180726
6347,5061,44,20170501
6348,5062,117,20180630
6349,5063,117,20180726
6350,5064,78,20190901
6351,5065,22,20200401
6352,5065,117,20200401
6353,5065,19,20200401
6354,5066,117,20190101
6355,5067,102,20171015
6356,5067,117,20171015
6357,5068,117,20191101
6358,5069,19,20160319
6359,5070,31,20190615
6360,5071,116,20180404
6361,5071,37,20180404
6362,5072,117,20180301
6363,5073,117,20150929
6364,5074,117,20180101
6365,5075,117,20180130
6366,5076,117,20180101
6367,5077,117,20180101
6368,5078,117,20180101
6369,5079,117,20180301
6370,5080,117,20171001
6371,5081,117,20180324
6372,5082,117,20171001
6373,5083,117,20150707
6374,5084,117,20180101
6375,5085,117,20200101
6376,5085,37,20200101
6377,5086,117,20200101
6378,5086,116,20200101
6379,5087,117,20190521
6380,5088,34,20170908
6381,5088,11,20170908
6382,5089,117,20171101
6383,5089,80,20171101
6384,5090,117,20181101
6385,5090,37,20181101
6386,5091,117,20180201
6387,5092,44,20180215
6388,5093,44,20170706
6389,5094,7,20181001
6390,5095,117,20190409
6391,5096,117,20181222
6392,5097,117,20200801
6393,5098,75,20170615
6394,5098,105,20170615
6395,5098,37,20170615
6396,5098,49,20170615
6397,5099,41,20180816
6398,5100,117,20190901
6399,5101,31,20190606
6400,5102,117,20210101
6401,5103,44,20191231
6402,5104,34,20180126
6403,5105,117,20200901
6404,5106,117,20180901
6405,5107,117,20191101
6406,5108,19,20181017
6407,5109,44,20181030
6408,5110,117,20180612
6409,5111,31,20190418
6410,5112,117,20180123
6411,5113,19,20170815
6412,5114,50,20170301
6413,5115,106,20171001
6414,5115,34,20171001
6415,5116,19,20151201
6416,5116,117,20151201
6417,5117,19,20141217
6418,5117,117,20141217
6419,5118,124,20190304
6420,5119,41,20180816
6421,5120,116,20170713
6422,5121,117,20190901
6423,5122,110,20180725
6424,5123,117,20190530
6425,5123,116,20190530
6426,5124,124,20190418
6427,5125,44,20180801
6428,5126,117,20191101
6429,5126,67,20191101
6430,5127,50,20170205
6431,5127,44,20170205
6432,5128,48,20180310
6433,5129,117,20200528
6434,5129,13,20200528
6435,5130,44,20191231
6436,5131,117,20170315
6437,5132,52,20170901
6438,5133,117,20171110
6439,5134,117,20170508
6440,5135,124,20191101
6441,5136,117,20180201
6442,5137,117,20180601
6443,5138,44,20180601
6444,5139,117,20160915
6445,5140,117,20161201
6446,5141,117,20170301
6447,5142,117,20170331
6448,5143,34,20170626
6449,5143,117,20170626
6450,5143,21,20170626
6451,5143,5,20170626
6452,5143,102,20170626
6453,5144,117,20190215
6454,5145,117,20200101
6455,5146,117,20170407
6456,5147,117,20190701
6457,5148,44,20180501
6458,5149,117,20200827
6459,5150,117,20190630
6460,5151,117,20200810
6461,5152,117,20190701
6462,5152,7,20190701
6463,5153,44,20180301
6464,5154,21,20180504
6465,5155,117,20191001
6466,5156,117,20200525
6467,5157,117,20200821
6468,5157,44,20200821
6469,5158,22,20190909
6470,5158,44,20190909
6471,5158,100,20190909
6472,5158,117,20190909
6473,5159,117,20180101
6474,5160,117,20190701
6475,5161,117,20190701
6476,5162,117,20190701
6477,5163,117,20190701
6478,5164,117,20190701
6479,5165,117,20190701
6480,5166,117,20190701
6481,5167,117,20190701
6482,5168,117,20190701
6483,5169,117,20190701
6484,5170,117,20190701
6485,5171,117,20190701
6486,5172,117,20190701
6487,5173,117,20190701
6488,5174,117,20190701
6489,5175,117,20190701
6490,5176,117,20190701
6491,5177,117,20190701
6492,5178,117,20190701
6493,5179,117,20190701
6494,5180,117,20200703
6495,5181,117,20190802
6496,5182,117,20180101
6497,5183,19,20180414
6498,5183,116,20180414
6499,5184,49,20171231
6500,5185,50,20180415
6501,5186,34,20180101
6502,5186,37,20180101
6503,5186,116,20180101
6504,5186,11,20180101
6505,5186,27,20180101
6506,5187,34,20180825
6507,5187,105,20180825
6508,5187,37,20180825
6509,5187,11,20180825
6510,5187,116,20180825
6511,5187,27,20180825
6512,5188,116,20181228
6513,5189,117,20180719
6514,5190,115,20190919
6515,5190,34,20190919
6516,5190,106,20190919
6517,5190,117,20190919
6518,5190,102,20190919
6519,5191,7,20190103
6520,5192,117,20191101
6521,5193,117,20191001
6522,5194,117,20191001
6523,5195,102,20160901
6524,5196,117,20170330
6525,5197,110,20180725
6526,5198,110,20180816
6527,5199,124,20180725
6528,5200,117,20170419
6529,5201,31,20190425
6530,5202,41,20180802
6531,5203,44,20180110
6532,5203,117,20180110
6533,5203,22,20180110
6534,5203,14,20180110
6535,5204,44,20180501
6536,5205,117,20180801
6537,5206,117,20180801
6538,5207,117,20180801
6539,5208,117,20180801
6540,5209,116,20200415
6541,5210,50,20191120
6542,5210,117,20191120
6543,5211,110,20180905
6544,5212,117,20191001
6545,5213,44,20171101
6546,5214,117,20190825
6547,5215,117,20180115
6548,5216,44,20171015
6549,5217,105,20180515
6550,5217,27,20180515
6551,5217,34,20180515
6552,5217,117,20180515
6553,5218,47,20181115
6554,5218,7,20181115
6555,5219,117,20190901
6556,5220,100,20180115
6557,5221,22,20170805
6558,5221,41,20170805
6559,5222,124,20200401
6560,5223,41,20181127
6561,5223,22,20181127
6562,5223,71,20181127
6563,5224,117,20170216
6564,5225,41,20180816
6565,5226,44,20180801
6566,5227,7,20171015
6567,5227,115,20171015
6568,5228,44,20170315
6569,5229,116,20190910
6570,5230,37,20200601
6571,5230,19,20200601
6572,5230,117,20200601
6573,5231,22,20180701
6574,5232,116,20190215
6575,5233,110,20190531
6576,5233,116,20190531
6577,5234,44,20180801
6578,5235,117,20190401
6579,5236,44,20180701
6580,5237,120,20180323
6581,5237,23,20180323
6582,5238,110,20180726
6583,5239,117,20191101
6584,5240,117,20180201
6585,5241,41,20180816
6586,5242,116,20160630
6587,5243,102,20160501
6588,5244,117,20190801
6589,5245,44,20171208
6590,5246,19,20190420
6591,5247,117,20200101
6592,5248,44,20180301
6593,5249,44,20180701
6594,5250,117,20170201
6595,5251,117,20210101
6596,5252,44,20171022
6597,5253,117,20180129
6598,5254,117,20200101
6599,5255,112,20170310
6600,5256,117,20201101
6601,5257,44,20180701
6602,5258,44,20180701
6603,5259,110,20180901
6604,5260,117,20141218
6605,5261,64,20170825
6606,5262,117,20190401
6607,5262,116,20190401
6608,5263,117,20170228
6609,5263,102,20170228
6610,5264,19,20190430
6611,5265,117,20190101
6612,5266,11,20190201
6613,5266,34,20190201
6614,5266,26,20190201
6615,5266,37,20190201
6616,5267,117,20170309
6617,5268,117,20180818
6618,5268,7,20180818
6619,5269,124,20191231
6620,5270,11,20171001
6621,5270,34,20171001
6622,5271,117,20190701
6623,5272,44,20180115
6624,5273,110,20180905
6625,5274,78,20190901
6626,5275,44,20191231
6627,5276,117,20200802
6628,5277,117,20190629
6629,5278,44,20181115
6630,5279,44,20180301
6631,5280,5,20180315
6632,5281,34,20190713
6633,5282,117,20200601
6634,5283,34,20180101
6635,5283,11,20180101
6636,5284,116,20201101
6637,5284,117,20201101
6638,5285,117,20171201
6639,5286,117,20190405
6640,5286,19,20190405
6641,5287,34,20190103
6642,5287,50,20190103
6643,5287,119,20190103
6644,5287,106,20190103
6645,5287,37,20190103
6646,5288,117,20191124
6647,5289,86,20180416
6648,5289,87,20180416
6649,5289,117,20180416
6650,5289,34,20180416
6651,5290,116,20190219
6652,5291,117,20160101
6653,5292,117,20160101
6654,5293,117,20160101
6655,5294,117,20160101
6656,5295,117,20160101
6657,5296,117,20160101
6658,5297,117,20160101
6659,5298,117,20160101
6660,5299,106,20171201
6661,5299,44,20171201
6662,5300,117,20170331
6663,5301,44,20180215
6664,5302,117,20160415
6665,5303,117,20191201
6666,5304,41,20180831
6667,5305,117,20180205
6668,5306,117,20190806
6669,5307,19,20190601
6670,5308,44,20180301
6671,5309,117,20190101
6672,5310,19,20171101
6673,5310,44,20171101
6674,5311,116,20171227
6675,5312,44,20170501
6676,5313,117,20200311
6677,5314,117,20200831
6678,5314,116,20200831
6679,5315,71,20190406
6680,5315,117,20190406
6681,5316,117,20180801
6682,5317,117,20190701
6683,5318,117,20190901
6684,5319,14,20170412
6685,5320,44,20170101
6686,5321,117,20191001
6687,5322,44,20180301
6688,5323,117,20160916
6689,5324,22,20170819
6690,5325,44,20170501
6691,5326,44,20191231
6692,5327,117,20190611
6693,5328,44,20191231
6694,5329,34,20190731
6695,5329,95,20190731
6696,5329,52,20190731
6697,5330,44,20191231
6698,5331,100,20190526
6699,5332,44,20180315
6700,5333,80,20180801
6701,5334,117,20161216
6702,5335,31,20190620
6703,5336,44,20171022
6704,5337,117,20191101
6705,5338,19,20190625
6706,5339,7,20171211
6707,5340,117,20191231
6708,5341,44,20180915
6709,5342,116,20180324
6710,5343,124,20170310
6711,5344,31,20190509
6712,5345,117,20160613
6713,5346,64,20170821
6714,5347,37,20180726
6715,5347,99,20180726
6716,5347,67,20180726
6717,5347,19,20180726
6718,5348,117,20200801
6719,5349,117,20200601
6720,5349,19,20200601
6721,5349,116,20200601
6722,5350,34,20200101
6723,5350,117,20200101
6724,5350,37,20200101
6725,5350,116,20200101
6726,5350,19,20200101
6727,5351,117,20180101
6728,5352,117,20170926
6729,5353,41,20180816
6730,5354,44,20170301
6731,5355,41,20180721
6732,5355,117,20180721
6733,5356,116,20191101
6734,5356,117,20191101
6735,5357,67,20161203
6736,5358,117,20190601
6737,5359,44,20180501
6738,5360,44,20171215
6739,5361,44,20171101
6740,5362,44,20191231
6741,5363,78,20160701
6742,5364,50,20180501
6743,5365,116,20190501
6744,5366,117,20190801
6745,5367,117,20190801
6746,5368,117,20190801
6747,5369,117,20190801
6748,5370,117,20190801
6749,5371,117,20170117
6750,5372,31,20190419
